sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-CMP-103,New Balance Furon V7 Pro MG #207,New Balance,Velocidade,Pro,Chuteiras,MG,21500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-103-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-103-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-103-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-103-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-103-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-103-6.png
GK-CMP-104,New Balance Furon V7 Pro AG #208,New Balance,Velocidade,Pro,Chuteiras,AG,4500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-104-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-104-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-104-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-104-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-104-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-104-6.png
GK-CMP-105,New Balance Tekela V4 Pro FG #209,New Balance,Controlo,Elite,Chuteiras,FG,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-105-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-105-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-105-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-105-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-105-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-105-6.png
GK-CMP-106,Nike Mercurial Vapor 16 AG #211,Nike,Velocidade,Elite,Chuteiras,AG,8900,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-106-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-106-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-106-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-106-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-106-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-106-6.png
GK-CMP-107,Nike Mercurial Vapor 16 IN #212,Nike,Velocidade,Club,Chuteiras,IN,12500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-107-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-107-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-107-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-107-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-107-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-107-6.png
GK-CMP-108,New Balance Furon V7 Pro AG #213,New Balance,Velocidade,Pro,Chuteiras,AG,8900,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-108-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-108-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-108-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-108-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-108-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-108-6.png
GK-CMP-109,New Balance Furon V7 Pro FG #215,New Balance,Velocidade,Club,Chuteiras,FG,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-109-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-109-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-109-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-109-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-109-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-109-6.png
GK-CMP-110,Adidas Predator Elite IN #219,Adidas,Precisão,Academy,Chuteiras,IN,12500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-110-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-110-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-110-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-110-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-110-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-110-6.png
GK-CMP-111,Joma Top Flex Rebound IN #222,Joma,Clássico,Elite,Chuteiras,IN,8900,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-111-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-111-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-111-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-111-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-111-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-111-6.png
GK-CMP-112,Nike Phantom GX 2 SG #223,Nike,Controlo,Elite,Chuteiras,SG,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-112-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-112-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-112-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-112-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-112-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-112-6.png
GK-CMP-113,Adidas Predator Elite IN #224,Adidas,Precisão,Pro,Chuteiras,IN,6800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-113-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-113-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-113-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-113-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-113-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-113-6.png
GK-CMP-114,Nike Phantom GX 2 IN #225,Nike,Controlo,Pro,Chuteiras,IN,4500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-114-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-114-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-114-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-114-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-114-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-114-6.png
GK-CMP-115,Nike Mercurial Vapor 16 MG #229,Nike,Velocidade,Elite,Chuteiras,MG,19200,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-115-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-115-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-115-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-115-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-115-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-115-6.png
GK-CMP-116,New Balance Furon V7 Pro IN #230,New Balance,Velocidade,Pro,Chuteiras,IN,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-116-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-116-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-116-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-116-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-116-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-116-6.png
GK-CMP-117,Adidas F50 League HG #233,Adidas,Velocidade,Pro,Chuteiras,HG,15800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-117-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-117-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-117-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-117-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-117-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-117-6.png
GK-CMP-118,Puma Ultra Ultimate HG #234,Puma,Velocidade,Pro,Chuteiras,HG,12500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-118-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-118-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-118-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-118-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-118-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-118-6.png
GK-CMP-119,New Balance Tekela V4 Pro IN #237,New Balance,Controlo,Elite,Chuteiras,IN,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-119-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-119-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-119-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-119-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-119-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-119-6.png
GK-CMP-120,New Balance Furon V7 Pro SG #240,New Balance,Velocidade,Club,Chuteiras,SG,12500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-120-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-120-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-120-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-120-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-120-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-120-6.png
GK-CMP-121,Mizuno Morelia Neo IV IN #241,Mizuno,Clássico,Elite,Chuteiras,IN,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-121-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-121-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-121-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-121-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-121-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-121-6.png
GK-CMP-122,Puma Future Ultimate IN #242,Puma,Agilidade,Elite,Chuteiras,IN,19200,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-122-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-122-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-122-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-122-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-122-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-122-6.png
GK-CMP-123,Mizuno Morelia Neo IV SG #243,Mizuno,Clássico,Pro,Chuteiras,SG,12500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-123-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-123-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-123-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-123-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-123-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-123-6.png
GK-CMP-124,Nike Mercurial Vapor 16 AG #244,Nike,Velocidade,Pro,Chuteiras,AG,15800,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-124-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-124-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-124-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-124-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-124-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-124-6.png
GK-CMP-125,Joma Top Flex Rebound IN #248,Joma,Clássico,Elite,Chuteiras,IN,18500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-125-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-125-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-125-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-125-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-125-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-125-6.png
GK-CMP-126,Puma Future Ultimate SG #249,Puma,Agilidade,Pro,Chuteiras,SG,8900,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-126-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-126-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-126-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-126-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-126-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-126-6.png
GK-CMP-127,New Balance Furon V7 Pro HG #253,New Balance,Velocidade,Elite,Chuteiras,HG,15800,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-127-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-127-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-127-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-127-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-127-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-127-6.png
GK-CMP-128,Adidas F50 League HG #254,Adidas,Velocidade,Elite,Chuteiras,HG,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-128-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-128-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-128-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-128-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-128-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-128-6.png
GK-CMP-129,Puma Ultra Ultimate MG #255,Puma,Velocidade,Pro,Chuteiras,MG,12500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-129-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-129-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-129-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-129-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-129-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-129-6.png
GK-CMP-130,Nike Phantom GX 2 FG #256,Nike,Controlo,Elite,Chuteiras,FG,8900,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-130-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-130-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-130-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-130-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-130-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-130-6.png
GK-CMP-131,Adidas Predator Elite IN #258,Adidas,Precisão,Academy,Chuteiras,IN,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-131-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-131-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-131-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-131-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-131-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-131-6.png
GK-CMP-132,Joma Top Flex Rebound FG #264,Joma,Clássico,Club,Chuteiras,FG,18500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-132-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-132-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-132-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-132-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-132-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-132-6.png
GK-CMP-133,Mizuno Morelia Neo IV IN #266,Mizuno,Clássico,Elite,Chuteiras,IN,21500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-133-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-133-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-133-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-133-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-133-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-133-6.png
GK-CMP-134,Nike Mercurial Vapor 16 IN #268,Nike,Velocidade,Club,Chuteiras,IN,6800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-134-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-134-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-134-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-134-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-134-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-134-6.png
GK-CMP-135,Adidas Predator Elite MG #269,Adidas,Precisão,Elite,Chuteiras,MG,12500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-135-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-135-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-135-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-135-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-135-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-135-6.png
GK-CMP-136,Nike Mercurial Vapor 16 SG #270,Nike,Velocidade,Pro,Chuteiras,SG,18500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-136-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-136-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-136-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-136-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-136-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-136-6.png
