sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-SOC-108,Puma Ultra Ultimate TF #342,Puma,Velocidade,Elite,Chuteiras,TF,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-108-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-108-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-108-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-108-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-108-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-108-6.png
GK-SOC-109,New Balance Furon V7 Pro TF #344,New Balance,Velocidade,Club,Chuteiras,TF,18500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-109-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-109-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-109-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-109-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-109-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-109-6.png
GK-SOC-110,Joma Top Flex Rebound TF #345,Joma,Clássico,Pro,Chuteiras,TF,18500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-110-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-110-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-110-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-110-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-110-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-110-6.png
GK-SOC-111,Puma Future Ultimate TF #346,Puma,Agilidade,Academy,Chuteiras,TF,19200,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-111-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-111-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-111-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-111-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-111-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-111-6.png
GK-SOC-112,Puma Future Ultimate TF #348,Puma,Agilidade,Elite,Chuteiras,TF,4500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-112-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-112-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-112-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-112-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-112-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-112-6.png
GK-SOC-113,New Balance Tekela V4 Pro TF #350,New Balance,Controlo,Elite,Chuteiras,TF,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-113-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-113-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-113-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-113-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-113-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-113-6.png
GK-SOC-114,Puma Ultra Ultimate TF #351,Puma,Velocidade,Academy,Chuteiras,TF,8900,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-114-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-114-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-114-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-114-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-114-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-114-6.png
GK-SOC-115,New Balance Furon V7 Pro TF #354,New Balance,Velocidade,Academy,Chuteiras,TF,21500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-115-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-115-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-115-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-115-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-115-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-115-6.png
GK-SOC-116,Nike Mercurial Vapor 16 TF #355,Nike,Velocidade,Club,Chuteiras,TF,21500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-116-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-116-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-116-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-116-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-116-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-116-6.png
GK-SOC-117,Mizuno Morelia Neo IV TF #357,Mizuno,Clássico,Pro,Chuteiras,TF,15800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-117-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-117-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-117-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-117-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-117-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-117-6.png
GK-SOC-118,Adidas Predator Elite TF #364,Adidas,Precisão,Club,Chuteiras,TF,6800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-118-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-118-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-118-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-118-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-118-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-118-6.png
GK-SOC-119,Puma Future Ultimate TF #366,Puma,Agilidade,Pro,Chuteiras,TF,4500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-119-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-119-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-119-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-119-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-119-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-119-6.png
GK-SOC-120,Puma Ultra Ultimate TF #367,Puma,Velocidade,Academy,Chuteiras,TF,4500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-120-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-120-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-120-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-120-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-120-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-120-6.png
GK-SOC-121,New Balance Tekela V4 Pro TF #371,New Balance,Controlo,Academy,Chuteiras,TF,12500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-121-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-121-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-121-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-121-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-121-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-121-6.png
GK-SOC-122,Nike Mercurial Vapor 16 TF #374,Nike,Velocidade,Club,Chuteiras,TF,15800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-122-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-122-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-122-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-122-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-122-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-122-6.png
GK-SOC-123,Mizuno Morelia Neo IV TF #378,Mizuno,Clássico,Academy,Chuteiras,TF,15800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-123-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-123-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-123-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-123-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-123-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-123-6.png
GK-SOC-124,Puma Future Ultimate TF #380,Puma,Agilidade,Academy,Chuteiras,TF,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-124-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-124-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-124-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-124-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-124-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-124-6.png
GK-SOC-125,Joma Top Flex Rebound TF #382,Joma,Clássico,Academy,Chuteiras,TF,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-125-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-125-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-125-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-125-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-125-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-125-6.png
GK-SOC-126,Nike Phantom GX 2 TF #383,Nike,Controlo,Academy,Chuteiras,TF,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-126-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-126-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-126-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-126-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-126-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-126-6.png
GK-SOC-127,Nike Phantom GX 2 TF #385,Nike,Controlo,Elite,Chuteiras,TF,8900,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-127-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-127-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-127-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-127-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-127-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-127-6.png
GK-SOC-128,Adidas Predator Elite TF #392,Adidas,Precisão,Pro,Chuteiras,TF,6800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-128-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-128-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-128-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-128-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-128-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-128-6.png
GK-SOC-129,Mizuno Morelia Neo IV TF #400,Mizuno,Clássico,Pro,Chuteiras,TF,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-129-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-129-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-129-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-129-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-129-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-129-6.png
GK-SOC-130,Puma Future Ultimate TF #403,Puma,Agilidade,Elite,Chuteiras,TF,18500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-130-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-130-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-130-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-130-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-130-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-130-6.png
GK-SOC-131,New Balance Tekela V4 Pro TF #404,New Balance,Controlo,Pro,Chuteiras,TF,6800,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-131-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-131-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-131-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-131-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-131-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-131-6.png
GK-SOC-132,New Balance Tekela V4 Pro TF #408,New Balance,Controlo,Pro,Chuteiras,TF,8900,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-132-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-132-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-132-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-132-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-132-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-132-6.png
GK-SOC-133,New Balance Furon V7 Pro TF #409,New Balance,Velocidade,Academy,Chuteiras,TF,8900,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-133-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-133-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-133-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-133-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-133-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-133-6.png
GK-SOC-134,Puma Future Ultimate TF #411,Puma,Agilidade,Pro,Chuteiras,TF,8900,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-134-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-134-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-134-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-134-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-134-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-134-6.png
GK-SOC-135,Nike Phantom GX 2 TF #415,Nike,Controlo,Academy,Chuteiras,TF,12500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-135-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-135-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-135-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-135-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-135-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-135-6.png
GK-SOC-136,New Balance Tekela V4 Pro TF #416,New Balance,Controlo,Elite,Chuteiras,TF,4500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-136-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-136-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-136-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-136-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-136-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-136-6.png
GK-SOC-137,Adidas F50 League TF #417,Adidas,Velocidade,Club,Chuteiras,TF,18500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-137-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-137-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-137-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-137-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-137-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-137-6.png
GK-SOC-138,Puma Future Ultimate TF #420,Puma,Agilidade,Elite,Chuteiras,TF,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-138-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-138-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-138-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-138-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-138-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-138-6.png
GK-SOC-139,Puma Future Ultimate TF #422,Puma,Agilidade,Club,Chuteiras,TF,4500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-139-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-139-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-139-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-139-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-139-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-139-6.png
GK-SOC-140,New Balance Tekela V4 Pro TF #429,New Balance,Controlo,Pro,Chuteiras,TF,12500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-140-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-140-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-140-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-140-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-140-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-140-6.png
GK-SOC-141,Puma Future Ultimate TF #430,Puma,Agilidade,Elite,Chuteiras,TF,4500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-141-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-141-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-141-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-141-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-141-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-141-6.png
GK-SOC-142,Puma Ultra Ultimate TF #431,Puma,Velocidade,Pro,Chuteiras,TF,21500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-142-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-142-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-142-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-142-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-142-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-142-6.png
GK-SOC-143,Adidas F50 League TF #432,Adidas,Velocidade,Academy,Chuteiras,TF,21500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-143-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-143-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-143-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-143-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-143-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-143-6.png
